unit_id,month,t,vitality,trajectory_type
U085,2018-02,2,18539.448,moderate_resilience
U085,2018-03,3,18388.393,moderate_resilience
U085,2018-04,4,18279.211,moderate_resilience
U085,2018-05,5,17801.77,moderate_resilience
U085,2018-06,6,17647.901,moderate_resilience
U085,2018-07,7,16934.126,moderate_resilience
U085,2018-08,8,16324.154,moderate_resilience
U085,2018-09,9,16501.574,moderate_resilience
U085,2018-10,10,16179.846,moderate_resilience
U085,2018-11,11,16523.331,moderate_resilience
U085,2018-12,12,16732.677,moderate_resilience
U085,2019-01,13,17391.027,moderate_resilience
U085,2019-02,14,17686.619,moderate_resilience
U085,2019-03,15,17396.411,moderate_resilience
U085,2019-04,16,17934.223,moderate_resilience
U085,2019-05,17,17166.728,moderate_resilience
U085,2019-06,18,17298.093,moderate_resilience
U085,2019-07,19,16277.942,moderate_resilience
U085,2019-08,20,15875.725,moderate_resilience
U085,2019-09,21,15761.2,moderate_resilience
U085,2019-10,22,15212.909,moderate_resilience
U085,2019-11,23,15886.166,moderate_resilience
U085,2019-12,24,15937.536,moderate_resilience
U085,2020-01,25,16240.317,moderate_resilience
U085,2020-02,26,17055.007,moderate_resilience
U085,2020-03,27,17032.983,moderate_resilience
U085,2020-04,28,16616.045,moderate_resilience
U085,2020-05,29,16425.524,moderate_resilience
U085,2020-06,30,16234.819,moderate_resilience
U085,2020-07,31,15722.855,moderate_resilience
U085,2020-08,32,14979.395,moderate_resilience
U085,2020-09,33,14751.524,moderate_resilience
U085,2020-10,34,14951.242,moderate_resilience
U085,2020-11,35,15442.318,moderate_resilience
U085,2020-12,36,15175.67,moderate_resilience
U085,2021-01,37,15629.651,moderate_resilience
U085,2021-02,38,16255.28,moderate_resilience
U085,2021-03,39,15880.119,moderate_resilience
U085,2021-04,40,15575.352,moderate_resilience
U085,2021-05,41,15734.405,moderate_resilience
U085,2021-06,42,15282.001,moderate_resilience
U085,2021-07,43,14888.36,moderate_resilience
U085,2021-08,44,14471.995,moderate_resilience
U085,2021-09,45,14284.303,moderate_resilience
U085,2021-10,46,13714.971,moderate_resilience
U085,2021-11,47,14231.633,moderate_resilience
U085,2021-12,48,14372.246,moderate_resilience
U085,2022-01,49,14712.24,moderate_resilience
U085,2022-02,50,14737.868,moderate_resilience
U085,2022-03,51,16325.824,moderate_resilience
U085,2022-04,52,16471.837,moderate_resilience
U085,2022-05,53,16310.371,moderate_resilience
U085,2022-06,54,16198.5,moderate_resilience
U085,2022-07,55,15817.823,moderate_resilience
U085,2022-08,56,15336.759,moderate_resilience
U085,2022-09,57,15124.239,moderate_resilience
U085,2022-10,58,15565.356,moderate_resilience
U085,2022-11,59,15798.933,moderate_resilience
U085,2022-12,60,16080.507,moderate_resilience
U085,2023-01,61,16862.517,moderate_resilience
U085,2023-02,62,17397.166,moderate_resilience
U085,2023-03,63,17440.717,moderate_resilience
U085,2023-04,64,17494.233,moderate_resilience
U085,2023-05,65,17201.31,moderate_resilience
U085,2023-06,66,16533.251,moderate_resilience
U085,2023-07,67,16791.852,moderate_resilience
U085,2023-08,68,16267.865,moderate_resilience
U085,2023-09,69,15942.659,moderate_resilience
U085,2023-10,70,15867.206,moderate_resilience
U085,2023-11,71,16139.799,moderate_resilience
U085,2023-12,72,17922.76,moderate_resilience
U085,2024-01,73,17409.124,moderate_resilience
U085,2024-02,74,17488.299,moderate_resilience
U086,2018-01,1,11175.347,persistent_decline
U086,2018-02,2,11072.933,persistent_decline
U086,2018-03,3,10831.466,persistent_decline
U086,2018-04,4,10682.272,persistent_decline
U086,2018-05,5,10297.439,persistent_decline
U086,2018-06,6,10040.743,persistent_decline
U086,2018-07,7,9885.821,persistent_decline
U086,2018-08,8,9570.219,persistent_decline
U086,2018-09,9,9757.427,persistent_decline
U086,2018-10,10,9652.755,persistent_decline
U086,2018-11,11,10166.179,persistent_decline
U086,2018-12,12,10541.402,persistent_decline
U086,2019-01,13,10628.131,persistent_decline
U086,2019-02,14,10695.33,persistent_decline
U086,2019-03,15,10861.686,persistent_decline
U086,2019-04,16,10982.841,persistent_decline
U086,2019-05,17,10279.721,persistent_decline
U086,2019-06,18,10035.647,persistent_decline
U086,2019-07,19,9752.136,persistent_decline
U086,2019-08,20,9027.33,persistent_decline
U086,2019-09,21,9217.523,persistent_decline
U086,2019-10,22,9003.151,persistent_decline
U086,2019-11,23,9158.248,persistent_decline
U086,2019-12,24,9272.848,persistent_decline
U086,2020-01,25,9221.194,persistent_decline
U086,2020-02,26,9224.987,persistent_decline
U086,2020-03,27,8759.803,persistent_decline
U086,2020-04,28,8489.638,persistent_decline
U086,2020-05,29,7893.242,persistent_decline
U086,2020-06,30,7252.611,persistent_decline
U086,2020-07,31,7342.176,persistent_decline
U086,2020-08,32,6490.87,persistent_decline
U086,2020-09,33,6496.842,persistent_decline
U086,2020-10,34,6362.019,persistent_decline
U086,2020-11,35,7107.473,persistent_decline
U086,2020-12,36,7375.094,persistent_decline
U086,2021-01,37,7694.111,persistent_decline
U086,2021-02,38,7589.057,persistent_decline
U086,2021-03,39,8003.174,persistent_decline
U086,2021-04,40,7820.843,persistent_decline
U086,2021-05,41,7538.282,persistent_decline
U086,2021-06,42,7377.111,persistent_decline
U086,2021-07,43,7087.715,persistent_decline
U086,2021-08,44,7027.29,persistent_decline
U086,2021-09,45,6786.444,persistent_decline
U086,2021-10,46,6888.761,persistent_decline
U086,2021-11,47,7605.624,persistent_decline
U086,2021-12,48,7864.592,persistent_decline
U086,2022-01,49,7981.816,persistent_decline
U086,2022-02,50,8114.568,persistent_decline
U086,2022-03,51,8172.659,persistent_decline
U086,2022-04,52,8205.992,persistent_decline
U086,2022-05,53,7813.133,persistent_decline
U086,2022-06,54,7486.625,persistent_decline
U086,2022-07,55,7454.013,persistent_decline
U086,2022-08,56,7166.65,persistent_decline
U086,2022-09,57,7338.912,persistent_decline
U086,2022-10,58,7426.312,persistent_decline
U086,2022-11,59,7437.602,persistent_decline
U086,2022-12,60,8171.077,persistent_decline
U086,2023-01,61,8571.572,persistent_decline
U086,2023-02,62,8551.565,persistent_decline
U086,2023-03,63,8660.657,persistent_decline
U086,2023-04,64,8376.089,persistent_decline
U086,2023-05,65,8138.281,persistent_decline
U086,2023-06,66,7622.765,persistent_decline
U086,2023-07,67,7584.648,persistent_decline
U086,2023-08,68,7294.097,persistent_decline
U086,2023-09,69,7132.601,persistent_decline
U086,2023-10,70,7609.344,persistent_decline
U086,2023-11,71,7839.087,persistent_decline
U086,2023-12,72,8393.839,persistent_decline
U086,2024-01,73,8658.365,persistent_decline
U086,2024-02,74,8622.523,persistent_decline
U087,2018-01,1,24900.147,low_resistance_high_recovery
U087,2018-02,2,25666.102,low_resistance_high_recovery
U087,2018-03,3,25887.629,low_resistance_high_recovery
U087,2018-04,4,25755.721,low_resistance_high_recovery
U087,2018-05,5,25735.063,low_resistance_high_recovery
U087,2018-06,6,25465.999,low_resistance_high_recovery
U087,2018-07,7,24714.537,low_resistance_high_recovery
U087,2018-08,8,24079.02,low_resistance_high_recovery
U087,2018-09,9,24135.187,low_resistance_high_recovery
U087,2018-10,10,24108.535,low_resistance_high_recovery
U087,2018-11,11,24264.081,low_resistance_high_recovery
U087,2018-12,12,25053.358,low_resistance_high_recovery
U087,2019-01,13,25046.554,low_resistance_high_recovery
U087,2019-02,14,25898.055,low_resistance_high_recovery
U087,2019-03,15,26040.892,low_resistance_high_recovery
U087,2019-04,16,26287.642,low_resistance_high_recovery
U087,2019-05,17,26354.507,low_resistance_high_recovery
U087,2019-06,18,25729.298,low_resistance_high_recovery
U087,2019-07,19,25119.994,low_resistance_high_recovery
U087,2019-08,20,24680.962,low_resistance_high_recovery
U087,2019-09,21,24401.831,low_resistance_high_recovery
U087,2019-10,22,24687.68,low_resistance_high_recovery
U087,2019-11,23,24715.863,low_resistance_high_recovery
U087,2019-12,24,24668.728,low_resistance_high_recovery
U087,2020-01,25,24703.474,low_resistance_high_recovery
U087,2020-02,26,25367.201,low_resistance_high_recovery
U087,2020-03,27,25127.66,low_resistance_high_recovery
U087,2020-04,28,24573.402,low_resistance_high_recovery
U087,2020-05,29,23989.293,low_resistance_high_recovery
U087,2020-06,30,23496.592,low_resistance_high_recovery
U087,2020-07,31,22671.15,low_resistance_high_recovery
U087,2020-08,32,22250.861,low_resistance_high_recovery
U087,2020-09,33,21625.682,low_resistance_high_recovery
U087,2020-10,34,21107.41,low_resistance_high_recovery
U087,2020-11,35,21028.103,low_resistance_high_recovery
U087,2020-12,36,21026.693,low_resistance_high_recovery
U087,2021-01,37,21143.404,low_resistance_high_recovery
U087,2021-02,38,21588.323,low_resistance_high_recovery
U087,2021-03,39,20961.066,low_resistance_high_recovery
U087,2021-04,40,21001.161,low_resistance_high_recovery
U087,2021-05,41,20560.811,low_resistance_high_recovery
U087,2021-06,42,20202.406,low_resistance_high_recovery
U087,2021-07,43,19346.444,low_resistance_high_recovery
U087,2021-08,44,18329.643,low_resistance_high_recovery
U087,2021-09,45,17853.563,low_resistance_high_recovery
U087,2021-10,46,18478.379,low_resistance_high_recovery
U087,2021-11,47,19588.824,low_resistance_high_recovery
U087,2021-12,48,20075.293,low_resistance_high_recovery
U087,2022-01,49,21737.545,low_resistance_high_recovery
U087,2022-02,50,22904.828,low_resistance_high_recovery
U087,2022-03,51,24264.154,low_resistance_high_recovery
U087,2022-04,52,25198.064,low_resistance_high_recovery
U087,2022-05,53,26346.913,low_resistance_high_recovery
U087,2022-06,54,25166.128,low_resistance_high_recovery
U087,2022-07,55,25029.937,low_resistance_high_recovery
U087,2022-08,56,24328.778,low_resistance_high_recovery
U087,2022-09,57,24612.75,low_resistance_high_recovery
U087,2022-10,58,24420.217,low_resistance_high_recovery
U087,2022-11,59,24316.367,low_resistance_high_recovery
U087,2022-12,60,24687.772,low_resistance_high_recovery
U087,2023-01,61,25045.393,low_resistance_high_recovery
U087,2023-02,62,25800.207,low_resistance_high_recovery
U087,2023-03,63,26571.252,low_resistance_high_recovery
U087,2023-04,64,25850.196,low_resistance_high_recovery
U087,2023-05,65,26329.873,low_resistance_high_recovery
U087,2023-06,66,25534.908,low_resistance_high_recovery
U087,2023-07,67,25502.87,low_resistance_high_recovery
U087,2023-08,68,24564.262,low_resistance_high_recovery
U087,2023-09,69,23983.799,low_resistance_high_recovery
U087,2023-10,70,24134.892,low_resistance_high_recovery
U087,2023-11,71,24223.359,low_resistance_high_recovery
U087,2023-12,72,24817.953,low_resistance_high_recovery
U087,2024-01,73,25315.469,low_resistance_high_recovery
U087,2024-02,74,25391.341,low_resistance_high_recovery
U088,2018-01,1,16296.423,adaptive_growth
U088,2018-02,2,15505.416,adaptive_growth
U088,2018-03,3,15541.203,adaptive_growth
U088,2018-04,4,14335.535,adaptive_growth
U088,2018-05,5,15258.604,adaptive_growth
U088,2018-06,6,15648.675,adaptive_growth
U088,2018-07,7,15437.321,adaptive_growth
U088,2018-08,8,14761.761,adaptive_growth
U088,2018-09,9,14679.699,adaptive_growth
U088,2018-10,10,15368.267,adaptive_growth
U088,2018-11,11,16434.215,adaptive_growth
U088,2018-12,12,15822.531,adaptive_growth
U088,2019-01,13,16222.791,adaptive_growth
U088,2019-02,14,16186.484,adaptive_growth
U088,2019-03,15,16450.694,adaptive_growth
U088,2019-04,16,16251.26,adaptive_growth
U088,2019-05,17,15144.847,adaptive_growth
U088,2019-06,18,16134.403,adaptive_growth
U088,2019-07,19,15418.846,adaptive_growth
U088,2019-08,20,15725.579,adaptive_growth
U088,2019-09,21,16229.91,adaptive_growth
U088,2019-10,22,15124.246,adaptive_growth
U088,2019-11,23,15454.772,adaptive_growth
U088,2019-12,24,16136.173,adaptive_growth
U088,2020-01,25,15730.717,adaptive_growth
U088,2020-02,26,16413.132,adaptive_growth
U088,2020-03,27,15652.463,adaptive_growth
U088,2020-04,28,15839.429,adaptive_growth
U088,2020-05,29,14915.262,adaptive_growth
U088,2020-06,30,15258.164,adaptive_growth
U088,2020-07,31,14190.343,adaptive_growth
U088,2020-08,32,14800.48,adaptive_growth
U088,2020-09,33,14632.775,adaptive_growth
U088,2020-10,34,14469.668,adaptive_growth
U088,2020-11,35,13951.723,adaptive_growth
U088,2020-12,36,14729.426,adaptive_growth
U088,2021-01,37,14346.148,adaptive_growth
U088,2021-02,38,15125.853,adaptive_growth
U088,2021-03,39,14413.34,adaptive_growth
U088,2021-04,40,14774.501,adaptive_growth
U088,2021-05,41,13373.206,adaptive_growth
U088,2021-06,42,14434.497,adaptive_growth
U088,2021-07,43,13437.61,adaptive_growth
U088,2021-08,44,13861.393,adaptive_growth
U088,2021-09,45,13219.544,adaptive_growth
U088,2021-10,46,14564.003,adaptive_growth
U088,2021-11,47,13943.758,adaptive_growth
U088,2021-12,48,13948.672,adaptive_growth
U088,2022-01,49,14066.67,adaptive_growth
U088,2022-02,50,13849.063,adaptive_growth
U088,2022-03,51,13130.876,adaptive_growth
U088,2022-04,52,14580.185,adaptive_growth
U088,2022-05,53,14229.8,adaptive_growth
U088,2022-06,54,13960.375,adaptive_growth
U088,2022-07,55,13787.211,adaptive_growth
U088,2022-08,56,14242.886,adaptive_growth
U088,2022-09,57,15182.49,adaptive_growth
U088,2022-10,58,14986.866,adaptive_growth
U088,2022-11,59,15864.055,adaptive_growth
U088,2022-12,60,15822.059,adaptive_growth
U088,2023-01,61,17244.454,adaptive_growth
U088,2023-02,62,15880.529,adaptive_growth
U088,2023-03,63,17367.745,adaptive_growth
U088,2023-04,64,16520.388,adaptive_growth
U088,2023-05,65,16230.385,adaptive_growth
U088,2023-06,66,17249.553,adaptive_growth
U088,2023-07,67,17132.408,adaptive_growth
U088,2023-08,68,16919.931,adaptive_growth
U088,2023-09,69,17089.294,adaptive_growth
U088,2023-10,70,18442.068,adaptive_growth
U088,2023-11,71,18386.749,adaptive_growth
U088,2023-12,72,17852.586,adaptive_growth
U088,2024-01,73,19051.98,adaptive_growth
U088,2024-02,74,20208.402,adaptive_growth
U089,2018-01,1,17656.455,high_resistance_low_recovery
U089,2018-02,2,17306.58,high_resistance_low_recovery
U089,2018-03,3,17315.864,high_resistance_low_recovery
U089,2018-04,4,16653.333,high_resistance_low_recovery
U089,2018-05,5,18642.145,high_resistance_low_recovery
U089,2018-06,6,17746.62,high_resistance_low_recovery
U089,2018-07,7,18940.249,high_resistance_low_recovery
U089,2018-08,8,19041.075,high_resistance_low_recovery
U089,2018-09,9,18214.2,high_resistance_low_recovery
U089,2018-10,10,18356.579,high_resistance_low_recovery
U089,2018-11,11,18803.98,high_resistance_low_recovery
U089,2018-12,12,18512.517,high_resistance_low_recovery
U089,2019-01,13,17321.668,high_resistance_low_recovery
U089,2019-02,14,17844.317,high_resistance_low_recovery
U089,2019-03,15,17710.329,high_resistance_low_recovery
U089,2019-04,16,18688.184,high_resistance_low_recovery
U089,2019-05,17,18296.672,high_resistance_low_recovery
U089,2019-06,18,17626.648,high_resistance_low_recovery
U089,2019-07,19,19272.156,high_resistance_low_recovery
U089,2019-08,20,18440.348,high_resistance_low_recovery
U089,2019-09,21,18993.624,high_resistance_low_recovery
U089,2019-10,22,19355.078,high_resistance_low_recovery
U089,2019-11,23,18749.875,high_resistance_low_recovery
U089,2019-12,24,17461.008,high_resistance_low_recovery
U089,2020-01,25,17329.919,high_resistance_low_recovery
U089,2020-02,26,18517.235,high_resistance_low_recovery
U089,2020-03,27,17708.958,high_resistance_low_recovery
U089,2020-04,28,18179.728,high_resistance_low_recovery
U089,2020-05,29,17405.283,high_resistance_low_recovery
U089,2020-06,30,17063.937,high_resistance_low_recovery
U089,2020-07,31,17650.107,high_resistance_low_recovery
U089,2020-08,32,17494.795,high_resistance_low_recovery
U089,2020-09,33,17729.97,high_resistance_low_recovery
U089,2020-10,34,17825.903,high_resistance_low_recovery
U089,2020-11,35,17622.315,high_resistance_low_recovery
U089,2020-12,36,17037.042,high_resistance_low_recovery
U089,2021-01,37,17098.512,high_resistance_low_recovery
U089,2021-02,38,16849.584,high_resistance_low_recovery
U089,2021-03,39,16376.039,high_resistance_low_recovery
U089,2021-04,40,18019.844,high_resistance_low_recovery
U089,2021-05,41,17168.212,high_resistance_low_recovery
U089,2021-06,42,18004.325,high_resistance_low_recovery
U089,2021-07,43,18421.12,high_resistance_low_recovery
U089,2021-08,44,17678.572,high_resistance_low_recovery
U089,2021-09,45,17891.847,high_resistance_low_recovery
U089,2021-10,46,18733.439,high_resistance_low_recovery
U089,2021-11,47,17721.987,high_resistance_low_recovery
U089,2021-12,48,16361.673,high_resistance_low_recovery
U089,2022-01,49,18054.377,high_resistance_low_recovery
U089,2022-02,50,16976.587,high_resistance_low_recovery
U089,2022-03,51,17719.552,high_resistance_low_recovery
U089,2022-04,52,16949.578,high_resistance_low_recovery
U089,2022-05,53,16273.325,high_resistance_low_recovery
U089,2022-06,54,18773.233,high_resistance_low_recovery
U089,2022-07,55,17947.543,high_resistance_low_recovery
U089,2022-08,56,18987.597,high_resistance_low_recovery
